start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,distribution_channel,user_language,age,gender,education,beliefs_1,beliefs_2,beliefs_3,beliefs_4,beliefs_5,beliefs_6,beliefs_7,beliefs_8,beliefs_9,beliefs_10,beliefs_11,beliefs_12,beliefs_13,beliefs_14,beliefs_15,beliefs_16,beliefs_17,beliefs_18,beliefs_19,beliefs_20,beliefs_21,beliefs_22,beliefs_23,beliefs_24,beliefs_25,beliefs_26,beliefs_27,beliefs_28,beliefs_29,beliefs_30,beliefs_31,beliefs_32,beliefs_33,beliefs_34,beliefs_35,beliefs_36,beliefs_37,beliefs_38,beliefs_39,beliefs_40,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q11_8,q11_9,q11_10,q11_11,q11_12,q11_13,q11_14,exposure_qual,q127_first_click,q127_last_click,q127_page_submit,q127_click_count,q43_2,q43_3,q43_1,q45_1,q45_4,q45_5,q45_6,q45_7,q46_1,q46_4,q46_5,q46_6,npi_1,npi_2,npi_3,npi_4,npi_5,npi_6,npi_7,npi_8,npi_9,npi_10,npi_11,npi_12,npi_13,npi_14,npi_15,npi_16,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,bdw_1,bdw_2,bdw_3,bdw_4,bdw_5,bdw_6,bdw_7,bdw_8,bdw_9,bdw_10,q89_1,q89_2,q89_3,q89_4,q89_5,q89_6,q27,prolific_pid,study_id,session_id,cam,climate,vax,condition
2021-07-29T03:36:09Z,2021-07-29T03:51:43Z,0,100,933,1,2021-07-29T03:51:43Z,NA,anonymous,EN-GB,33,Female,2,4,7,5,5,5,4,2,5,6,5,6,7,2,7,6,5,2,6,3,6,3,6,7,3,4,1,6,7,5,7,1,5,2,3,3,2,6,1,2,2,2,1,2,1,1,1,3,3,4,3,3,6,4,5,Someone with an agenda that could suffer a financial loss due to distrust in modern medicine. Posibly a person in the medical or vaccination fields.,6.802,69.947,90.372,5,100,100,75,80,20,76,85,10,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,1,2,5,3,3,5,4,5,6,5,6,4,4,4,2,2,6,1,2,2,3,3,2,3,3,4,3,4,7,7,1,5,4,5,NA,NA,NA,NA,7,7,3,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:22:56Z,2021-07-29T03:51:46Z,0,100,1729,1,2021-07-29T03:51:46Z,NA,anonymous,EN-GB,18,female,2,2,3,2,5,1,1,1,2,2,1,3,2,1,2,3,2,1,1,7,7,7,1,7,1,1,1,1,6,2,1,7,3,7,1,1,6,3,2,1,2,1,1,1,1,1,1,2,3,3,3,3,3,2,3,there has been evidence to suggest how effective alternative medicines are and it has been proven that modern medicine works better. The professionals are professionals for a reason and have been put through years of studying. The people who say this literally know nothing about what they're talking about and have no real evidence to support their claims. The type of person to tweet this is probably an anti-vaxer. Although maybe there should be more studies done to stop these people once and for all.,4.009,525.888,529.466,26,100,86,91,100,100,100,100,0,0,0,100,100,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,3,1,1,1,1,5,2,1,1,4,3,4,5,3,2,4,1,1,1,1,2,1,5,3,4,4,1,1,1,4,1,4,6,5,7,2,5,6,NA,NA,NA,NA,3,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:23:15Z,2021-07-29T03:52:08Z,0,100,1732,1,2021-07-29T03:52:08Z,NA,anonymous,EN-GB,19,Non-binary,2,5,3,5,6,4,6,3,5,6,5,5,6,1,6,7,5,5,3,7,6,6,6,7,2,4,1,4,6,3,7,7,4,3,3,2,2,6,2,5,1,1,1,1,2,2,1,2,4,3,2,2,4,2,2,"By how assertive they are they probably don't know as much as they think they do. They also have lumped every organisation and company into ""medical establishment"" as if they are all the same and acting in unison against them. Because they put alternative medicines in quotes they likely disagree with the naming of it and so believe it is on the same level of regular or western medicine.",4.179,242.779,314.559,8,30,17,8,72,18,79,75,13,29,30,18,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,4,3,2,1,3,2,NA,4,2,2,3,4,2,5,2,4,3,1,2,2,2,6,1,1,5,4,4,1,2,2,2,3,4,2,2,6,2,7,1,NA,NA,NA,NA,3,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:33:00Z,2021-07-29T03:52:36Z,0,100,1175,1,2021-07-29T03:52:36Z,NA,anonymous,EN-GB,37,male,2,3,5,3,4,3,4,1,5,3,1,5,4,2,3,3,2,1,6,5,5,4,3,7,1,7,1,7,1,6,3,2,4,1,1,1,1,4,1,4,1,2,2,3,3,3,2,3,4,4,5,6,6,6,6,"This tweet is claiming that alternative medicines - such as acupuncture, aromatherapy etc do not work and would be a waste of time and money. It must have been written by someone practicing conventional medicine eg a doctor.",92.504,221.283,223.85,5,30,30,50,50,50,50,30,10,50,50,50,50,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,3,1,3,4,3,3,1,4,6,5,6,4,6,4,5,4,4,4,5,3,3,1,2,2,1,1,4,5,2,2,5,2,5,5,4,7,5,6,3,6,6,NA,NA,NA,NA,5,7,5,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:38:41Z,2021-07-29T03:53:17Z,0,100,875,1,2021-07-29T03:53:18Z,NA,anonymous,EN-GB,27,Female,2,4,4,5,6,2,4,1,5,5,3,2,6,2,5,5,4,5,2,6,6,6,2,7,2,3,4,3,3,1,4,3,2,4,2,4,1,5,3,2,5,2,2,2,2,3,3,3,2,3,2,3,1,1,4,"Convincing evidence? What does that mean? I feel like these types of people are stuck in their own way, no matter what proof or evidence is shown, they will always believe what they think is true.",18.391,46.91,108.976,3,74,80,63,42,19,84,92,100,5,6,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,2,2,3,4,3,4,1,3,2,3,4,2,4,3,4,4,1,2,3,3,3,1,3,2,5,1,3,2,3,4,3,4,3,2,6,5,2,4,NA,NA,NA,NA,4,7,6,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:40:06Z,2021-07-29T03:55:34Z,0,100,927,1,2021-07-29T03:55:34Z,NA,anonymous,EN-GB,54,Female,2,2,6,6,5,4,4,2,7,5,6,5,6,2,6,6,6,5,7,7,6,6,5,7,3,1,3,4,4,2,2,4,2,5,1,2,1,5,2,4,1,1,1,1,4,4,1,4,4,4,4,4,4,4,4,My first thought I that this is true. I don’t like the idea of giving anything remotely untried to those without the voice to agree or disagree! I think the tweet might have come from a lay person as it’s quite generalised.,11.899,148.94,152.843,5,70,50,70,0,0,0,20,0,50,50,50,60,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,2,2,3,3,2,2,2,2,2,2,2,4,4,3,2,2,4,1,1,1,2,1,1,1,4,1,3,4,3,2,4,2,4,1,1,1,5,1,1,1,NA,NA,NA,NA,6,7,7,Vaccinations
2021-07-29T03:37:15Z,2021-07-29T03:56:01Z,0,100,1126,1,2021-07-29T03:56:01Z,NA,anonymous,EN-GB,19,female,2,4,4,5,5,4,4,4,7,6,6,4,5,1,6,4,7,5,4,7,7,5,4,7,1,2,2,6,5,4,5,5,1,7,1,1,1,3,3,5,3,2,1,1,3,2,1,3,2,3,3,2,2,2,3,"The tweet seems to be written by someone who believes in alternative therapy and medicine. I have seen alternative therapies work first hand for my chronically ill sister, however we would never put all our eggs in one basket and eliminate other medical options. I believe it is foolish to try to oppose one or the other without seeing the evidence that supports them.",7.878,162.906,199.385,10,32,11,37,19,5,22,10,5,41,36,50,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,3,3,2,1,1,1,4,3,1,6,4,4,4,5,4,4,1,1,2,2,1,1,2,2,4,4,2,1,4,2,5,2,3,6,5,4,2,7,5,NA,NA,NA,NA,4,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:38:02Z,2021-07-29T03:56:28Z,0,100,1105,1,2021-07-29T03:56:28Z,NA,anonymous,EN-GB,30,Male,6,5,4,4,3,1,4,1,3,2,5,2,1,1,6,2,5,1,2,5,6,5,2,5,2,3,4,4,3,4,1,2,5,1,3,1,1,5,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,"The person implied that there is evidence, it's just not convincing for him. I believe climate change is a natural cycle messed up by humans' activities",2.992,132.15,134.396,9,62,83,52,50,20,20,81,21,50,50,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,6,6,2,3,1,3,1,2,1,4,3,1,1,1,2,1,1,2,4,5,2,4,4,2,4,3,4,2,2,2,2,5,2,NA,NA,NA,NA,4,5,5,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:40:43Z,2021-07-29T03:57:16Z,0,100,993,1,2021-07-29T03:57:17Z,NA,anonymous,EN-GB,28,Female,5,4,3,3,5,2,1,2,4,4,4,2,4,1,6,4,4,2,3,6,5,6,4,7,2,3,2,4,2,2,5,5,2,3,2,2,1,5,2,4,2,1,1,1,1,1,1,3,1,1,1,3,1,1,1,"I believe there are some alternative medicines that can be helpful to certain people, I do not believe scientists would be suppressing this information. The terms used in the tweet make the author seem a bit unhinged.",16.027,122.61,126.483,9,76,50,50,69,70,73,73,51,23,25,27,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,1,2,2,4,3,3,3,3,4,4,5,5,4,5,2,1,2,1,2,1,1,4,2,4,4,2,2,4,4,5,3,2,2,2,2,2,2,NA,NA,NA,NA,3,7,6,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T02:56:27Z,2021-07-29T03:57:51Z,0,100,3684,1,2021-07-29T03:57:51Z,NA,anonymous,EN-GB,22,Female,5,5,3,4,6,3,3,3,5,3,5,2,7,3,7,6,5,3,3,7,7,7,5,6,1,3,2,3,3,2,3,5,2,2,2,1,2,4,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,"The tweet does not contain any evidence to back up their statements. The tweet expresses quite a rigid opinion (i.e., ""NO convincing evidence). The person seems uneducated on the topic",4.513,4.513,79.023,1,80,80,81,82,91,64,65,5,41,28,48,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,4,4,2,2,2,3,3,2,2,4,5,4,5,4,4,2,1,2,2,2,2,1,4,1,4,4,4,1,4,2,5,2,2,1,3,3,2,3,NA,NA,NA,NA,3,6,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:32:36Z,2021-07-29T03:58:19Z,0,100,1543,1,2021-07-29T03:58:19Z,NA,anonymous,EN-GB,34,Female,5,4,5,5,5,4,5,4,4,4,6,2,7,3,7,6,4,4,3,6,6,5,4,6,2,4,2,4,3,5,5,5,4,3,2,2,1,4,4,5,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,"I think it is a very bold statement and untrue. However, maybe the evidence is not convincing enough for this person in particular.",26.201,260.199,273.778,20,96,75,75,30,30,30,50,30,50,30,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,3,3,3,2,2,3,3,3,3,5,3,4,3,4,3,3,3,4,3,3,3,4,1,4,3,2,3,3,2,4,2,2,2,5,5,4,3,2,1,NA,NA,NA,NA,5,6,6,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:37:45Z,2021-07-29T03:58:29Z,0,100,1243,1,2021-07-29T03:58:29Z,NA,anonymous,EN-GB,21,Male,2,6,4,4,5,1,4,1,1,7,4,1,4,1,5,4,5,1,4,6,5,7,4,7,1,4,1,3,4,5,5,4,4,4,3,4,1,4,4,1,1,3,2,1,3,3,2,4,4,4,4,4,5,3,5,I think this person is probably a republican (if American) and an idiot. Vaccines are not harmful and are beneficial to us as a society.,3.996,54.138,123.383,3,80,98,94,98,97,96,100,50,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,2,2,2,1,3,5,5,5,5,5,5,5,5,5,3,5,3,5,5,3,2,5,1,4,3,4,4,3,1,2,4,5,2,4,1,3,1,6,2,NA,NA,NA,NA,4,7,6,Vaccinations
2021-07-29T03:44:35Z,2021-07-29T03:58:35Z,0,100,840,1,2021-07-29T03:58:35Z,NA,anonymous,EN-GB,18,female,2,6,5,5,6,4,5,3,4,5,5,3,7,3,7,4,4,4,6,7,7,7,5,7,2,2,3,1,6,4,4,5,1,2,1,3,4,2,2,4,1,1,1,1,1,1,1,2,2,2,2,3,4,4,3,The person who wrote this seems uneducated and I would guess they would stick to their opinion regardless of the facts they are shown.,6.388,6.388,57.724,1,100,100,85,30,28,50,83,37,50,35,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,2,1,2,2,1,1,2,4,4,4,3,4,4,2,3,2,3,3,2,1,4,1,4,3,3,2,4,2,4,2,6,2,6,5,4,5,NA,NA,NA,NA,5,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:40:15Z,2021-07-29T03:59:45Z,0,100,1169,1,2021-07-29T03:59:45Z,NA,anonymous,EN-GB,23,female,5,4,5,3,4,2,3,1,4,4,3,2,3,2,3,3,5,2,4,7,6,6,3,7,3,2,1,3,4,4,4,5,4,2,1,2,5,5,2,2,1,3,2,2,3,4,4,4,4,4,4,4,4,3,3,depending on the context of the medication i'm sure alternative methods can be effective for some people but i also don't believe that alternative medicines are always able to fix everything - at least not as effectively as some other medications. i think this person is against alternative medications and doesn't support them,10.033,93.206,160.45,2,63,44,27,71,73,70,70,33,50,25,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,4,3,2,4,4,4,4,3,3,3,3,4,4,4,5,5,3,3,2,3,1,4,3,5,4,3,4,1,2,4,2,6,4,4,3,1,3,NA,NA,NA,NA,5,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:47:11Z,2021-07-29T04:00:30Z,0,100,798,1,2021-07-29T04:00:31Z,NA,anonymous,EN-GB,25,female,2,7,6,6,7,4,2,7,6,7,6,6,7,3,7,7,4,4,4,7,7,7,7,7,1,1,1,1,2,3,3,5,4,7,1,2,1,7,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"I totally disagree with this statement, as it has been proven that greenhouse gasses and carbon emissions, which come from humans, are causing severe climate change. I am honestly bewildered that there are people out there who think this and would consider this person uneducated or someone who has fallen down a rabbit hole of conspiracies. OR someone who benefits from continuing the activities that cause climate change.",5.011,125.079,153.102,2,100,100,100,75,70,100,71,100,25,35,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,3,3,2,1,1,2,1,1,1,4,4,4,4,4,4,2,3,3,2,2,3,1,1,3,3,2,1,3,2,1,4,1,5,2,2,2,2,1,NA,NA,NA,NA,6,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:40:06Z,2021-07-29T04:01:04Z,0,100,1257,1,2021-07-29T04:01:04Z,NA,anonymous,EN-GB,26,Female,6,5,4,5,6,3,3,2,3,5,4,3,5,2,6,4,2,3,4,7,6,3,4,5,2,3,2,3,2,5,5,5,1,3,1,2,3,4,4,4,2,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,I absolutely disagree. I believe medical professionals work their hardest for effective community health. The tweet seems like it’s from an anti-vaxer.,4.152,109.712,110.865,13,0,78,80,61,100,78,91,50,3,6,4,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,5,4,3,4,3,2,4,1,2,2,4,2,1,4,2,4,3,4,5,3,4,2,5,1,NA,NA,NA,NA,4,5,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:41:54Z,2021-07-29T04:01:39Z,0,100,1184,1,2021-07-29T04:01:40Z,NA,anonymous,EN-GB,32,Female,6,6,4,4,5,4,2,2,4,6,5,4,7,2,7,7,7,2,7,7,5,7,4,7,1,1,1,2,4,6,2,7,4,1,1,1,7,6,2,2,1,1,1,1,4,1,1,4,4,1,4,4,1,2,1,I disagree with this tweet as I have read peer reviewed studies that show that humans (among with other factors) are causing climate change. My first instinct is that this is written by a right wing/conservative politically leaning person. The fact that they included the word cinvincing is annoying to me as I feel you could provide them with evidence and they will then double down and say that it's not convincing (to their arbitrary standards).,7.077,83.164,154.869,2,81,82,80,100,68,69,98,47,30,30,49,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,1,1,NA,4,2,1,2,2,6,4,4,5,2,5,4,4,2,3,3,5,2,4,3,2,5,1,2,4,2,4,4,2,2,5,2,2,1,NA,NA,NA,NA,4,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:24:07Z,2021-07-29T04:02:07Z,0,100,2280,1,2021-07-29T04:02:08Z,NA,anonymous,EN-GB,22,Female,3,5,5,5,5,5,6,6,6,6,5,5,7,2,5,5,5,5,5,7,6,7,5,7,1,3,1,3,5,5,7,6,1,6,1,2,2,5,6,6,1,1,1,1,1,2,1,4,3,3,3,4,4,2,5,This person is slightly close minded however they have a point in the way of some alternative medicine is ineffective and could also be potentially harmful.,15.893,61.063,213.616,3,30,9,15,55,20,11,50,35,40,60,65,40,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3,2,2,1,1,2,2,3,3,2,2,5,4,3,3,3,4,4,2,3,3,4,2,1,4,3,2,4,4,2,4,2,4,4,5,7,7,2,2,5,NA,NA,NA,NA,5,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:49:59Z,2021-07-29T04:02:15Z,0,100,736,1,2021-07-29T04:02:16Z,NA,anonymous,EN-GB,27,Male,2,2,5,5,5,6,5,5,5,5,5,6,6,1,6,3,6,4,6,6,6,6,5,5,2,6,2,2,4,2,5,5,3,5,2,5,5,4,5,3,2,1,1,1,1,1,1,3,3,3,2,2,3,2,2,I disagree with this statement. I believe that vaccines are manufactured for the health and benefit all humans. The person writing this is something who is uneducated or ignorant to the benefits of vaccines.,6.921,59.515,67.799,4,82,10,88,95,87,90,98,98,12,12,12,13,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,3,3,3,3,4,4,4,3,3,3,3,3,4,4,4,3,4,5,4,4,3,3,4,4,3,3,2,3,3,4,4,4,2,4,4,1,1,1,1,2,2,NA,NA,NA,NA,5,5,6,Vaccinations
2021-07-29T03:44:21Z,2021-07-29T04:03:00Z,0,100,1119,1,2021-07-29T04:03:00Z,NA,anonymous,EN-GB,18,Female,3,6,4,4,7,5,4,1,5,6,7,2,7,1,7,4,4,2,5,7,6,7,5,7,4,2,3,4,3,6,4,4,1,2,1,2,1,3,2,2,1,2,2,3,3,3,3,3,3,3,3,2,4,3,3,I think the person has the right for freedom of speech but that they’re spreading incorrect information without being properly informed and therefore should not be able to post incorrect assumptions on topics they aren’t qualified to talk about.,6.602,62.984,65.456,6,83,100,91,86,82,64,62,43,29,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,3,4,2,2,2,1,3,3,2,1,5,4,5,5,3,4,3,1,1,2,1,2,1,1,4,4,1,2,2,4,2,1,4,5,5,5,5,6,3,NA,NA,NA,NA,4,7,7,Vaccinations
2021-07-29T03:45:28Z,2021-07-29T04:03:27Z,0,100,1079,1,2021-07-29T04:03:28Z,NA,anonymous,EN-GB,27,Female,5,2,4,6,4,3,2,3,3,5,3,5,6,1,5,4,4,2,4,7,6,7,4,7,1,1,1,2,4,5,3,6,2,4,1,1,1,2,1,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,This tweet seems like a conspiracy theory. There is no link to the evidence or what is it based on. The person who wrote this probably feels let down by traditional establishments and governance of society. They likely have been fed misinformation which they were susceptible too due to their frustrations.,8.518,147.516,277.341,2,20,64,10,70,62,70,70,8,50,20,25,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,3,1,2,2,2,3,2,2,5,4,4,4,3,4,2,2,2,3,2,2,1,4,2,1,4,4,1,4,1,5,1,2,2,5,4,4,2,NA,NA,NA,NA,4,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:49:33Z,2021-07-29T04:03:32Z,0,100,838,1,2021-07-29T04:03:32Z,NA,anonymous,EN-GB,22,Female,2,2,5,4,7,6,5,3,4,4,4,2,7,3,7,6,6,2,5,7,7,7,5,7,2,5,1,3,2,6,4,4,1,1,1,4,4,4,3,3,1,2,1,1,1,1,1,2,2,2,2,2,3,2,2,"This person doesn’t actually know or have any evidence, this is their opinion not a fact so should not be taken too seriously unless it can be backed up by research",4.847,53.468,53.872,5,100,95,100,83,71,99,98,23,20,22,85,85,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,3,5,6,6,5,4,6,3,3,5,4,4,4,4,4,5,4,3,3,3,4,3,3,1,5,2,4,2,4,4,4,3,5,4,5,2,5,5,6,5,NA,NA,NA,NA,5,7,7,Vaccinations
2021-07-29T03:48:18Z,2021-07-29T04:03:40Z,0,100,921,1,2021-07-29T04:03:40Z,NA,anonymous,EN-GB,27,Female,2,4,6,4,6,5,4,3,6,7,5,5,7,3,7,6,5,1,4,7,7,7,5,7,2,2,2,3,4,3,4,5,1,4,1,2,2,5,5,4,3,1,1,1,1,1,1,4,2,2,2,2,1,4,4,"Could be taken as either pro or against alternative medicines. It could be implying that there is a conspiracy against alternative medicines perpetuated by the 'medical establishments' - in this case the tweet is written in a facetious/ sarcastic manner. Alternatively it is being said honestly - in which case it is saying that the medical establishments are rightfully showing the inadequacies of ""alternative medicines"". In the first instance it is written by a conspiracy theorist and in the second by a person of science.",10.219,168.699,219.519,6,50,50,55,71,100,100,81,23,51,31,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1,2,4,3,2,2,2,3,3,2,2,3,4,3,3,2,3,2,3,4,3,2,3,1,4,2,3,5,4,3,4,2,5,4,2,4,2,1,2,1,NA,NA,NA,NA,6,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:37:41Z,2021-07-29T04:04:18Z,0,100,1596,1,2021-07-29T04:04:18Z,NA,anonymous,EN-GB,22,Female,2,5,2,3,5,4,3,3,5,5,5,1,6,1,7,5,5,1,5,5,7,7,5,7,3,4,3,6,4,4,1,3,1,4,4,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,I think in some demographics monetary gain can be an influence in what doctors/drug companies encourage so I think there is some truth but I wouldn’t say it’s with malicious intent. I think the person writing it might be someone with more progressive views,15.33,97.472,97.984,11,61,32,50,50,7,6,51,6,50,29,52,51,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,3,3,1,1,2,2,3,2,1,2,3,3,3,3,3,2,1,1,1,6,1,2,1,4,2,4,3,3,2,4,2,4,2,2,2,3,2,2,2,NA,NA,NA,NA,2,7,5,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:51:24Z,2021-07-29T04:05:27Z,0,100,842,1,2021-07-29T04:05:27Z,NA,anonymous,EN-GB,20,Female,2,1,4,4,3,2,4,2,3,2,4,4,7,1,6,5,3,3,2,5,4,5,2,5,2,2,2,4,4,2,2,2,3,3,2,2,4,2,2,2,2,1,1,1,1,1,1,4,4,3,3,3,3,2,4,This sounds like an uneducated individual who has not done their research in scientific studies and rigorous processes behind these,8.16,16.974,55.118,6,100,70,91,100,100,100,100,100,19,8,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,2,3,2,2,3,4,3,4,2,4,3,2,2,2,2,2,2,2,1,5,1,2,4,4,1,4,2,4,2,1,1,3,2,1,1,NA,NA,NA,NA,4,5,5,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:45:37Z,2021-07-29T04:05:59Z,0,100,1221,1,2021-07-29T04:05:59Z,NA,anonymous,EN-GB,21,Female,2,3,2,1,5,1,1,1,2,2,2,3,5,1,5,5,3,1,4,7,6,6,1,7,1,1,1,1,5,2,6,5,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,I disagree with the tweet and think the person has received false education or is trying to insight vaccine hesitancy in other people. They probably don't have a great health literacy level.,4.526,219.353,225.398,16,100,0,100,75,0,60,40,20,50,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,1,1,2,1,1,1,3,4,4,2,2,4,3,1,2,2,2,1,1,5,2,1,5,4,1,4,2,4,2,6,2,7,1,3,5,NA,NA,NA,NA,2,7,7,Vaccinations
2021-07-29T03:47:21Z,2021-07-29T04:08:27Z,0,100,1265,1,2021-07-29T04:08:27Z,NA,anonymous,EN-GB,31,Female,6,2,5,4,5,4,4,2,5,1,6,4,6,3,5,5,5,4,4,7,6,5,5,6,1,3,4,2,1,3,5,3,4,4,2,1,1,6,4,2,3,1,1,1,1,1,1,1,2,4,4,4,3,4,4,This is a personal point of view. People can judge it but the person who posted it have the right to speak of their point of view on social media. This person may not like science much.,5.733,139.658,140.818,7,81,19,70,18,39,18,28,5,20,17,10,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3,3,4,3,2,3,5,6,6,4,4,4,4,4,3,4,4,3,3,3,2,2,3,3,1,4,4,4,4,2,3,1,4,2,2,6,5,5,2,5,4,NA,NA,NA,NA,5,6,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:55:32Z,2021-07-29T04:08:52Z,0,100,800,1,2021-07-29T04:08:53Z,NA,anonymous,EN-GB,31,Female,5,6,5,5,6,5,4,4,5,6,5,4,6,4,6,4,4,5,1,4,2,4,5,6,3,5,3,4,3,3,5,4,3,3,4,4,5,4,2,1,4,3,2,1,2,2,2,4,4,4,4,3,3,3,4,I believe this is false and not a lot of research has been done. whoever authored it may be biased or not researched all the facts. This could also lead to other people believing this information for fact and not researching further.,4.212,69.717,89.717,12,86,67,81,77,76,73,73,28,52,53,10,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,4,2,3,3,3,4,3,2,3,4,4,4,4,4,4,3,2,3,3,3,4,1,4,4,4,2,2,3,3,4,4,4,2,3,5,2,2,1,NA,NA,NA,NA,5,6,4,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:48:06Z,2021-07-29T04:09:06Z,0,100,1259,1,2021-07-29T04:09:06Z,NA,anonymous,EN-GB,30,female,5,4,5,4,5,2,3,4,6,6,5,5,7,5,7,7,5,2,3,7,5,5,4,7,1,1,1,4,4,4,5,6,2,5,1,4,1,7,4,5,4,1,2,1,2,3,1,3,3,4,4,4,2,3,3,I understand why someone might think this but ‘alternative medicines’ could mean all kinds of things. I think this person thinks they are very smart,5.249,87.202,88.103,8,34,39,36,69,87,100,70,5,42,54,52,14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,4,2,3,2,3,3,3,3,2,2,2,4,4,4,4,4,3,3,3,4,2,3,1,2,4,1,5,2,2,1,4,2,2,5,4,3,2,3,2,NA,NA,NA,NA,5,7,7,Alternative Medicines (e.g. Herbal Remedies)
